STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : SAKARYA HENDEK ORMAN ISLETME MUD
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 5405
STATION COORDINATES     : 40.79609N-30.73520E
STATION ALTITUDE (m)    : 173
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101411
RECORD TIME             : 20/07/2017 22:31:58.000000 (GMT)
NUMBER OF DATA          : 42516
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 1.023915 (E-W) 1.107856 (U-D) 0.385138
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.097454      0.076404    -0.025208
   -0.097454      0.070946    -0.023909
   -0.099793      0.070427    -0.024169
   -0.096414      0.075884    -0.022090
   -0.097974      0.071466    -0.022609
   -0.100572      0.072766    -0.022869
   -0.094855      0.076404    -0.024688
   -0.093556      0.071726    -0.028067
   -0.094855      0.067828    -0.025208
   -0.089658      0.070687    -0.024169
   -0.088618      0.066009    -0.020530
   -0.092516      0.066009    -0.019491
   -0.092256      0.073025    -0.023909
   -0.091737      0.065229    -0.021830
   -0.088878      0.060811    -0.021310
   -0.085500      0.061071    -0.023389
   -0.087059      0.062111    -0.024428
   -0.084980      0.066529    -0.023389
   -0.083940      0.060291    -0.020530
   -0.084200      0.056133    -0.019491
   -0.082121      0.060811    -0.020011
   -0.082901      0.060291    -0.020530
   -0.083161      0.054054    -0.016632
   -0.081082      0.055874    -0.017672
   -0.077963      0.059252    -0.020270
   -0.081342      0.052755    -0.019491
   -0.077963      0.058992    -0.023129
   -0.071466      0.057953    -0.021830
   -0.075104      0.043140    -0.014813
   -0.070946      0.048077    -0.015593
   -0.070687      0.049896    -0.015593
   -0.073285      0.046518    -0.014293
   -0.070946      0.047038    -0.016112
   -0.069647      0.044439    -0.016112
   -0.067308      0.045998    -0.017412
   -0.066529      0.046518    -0.016632
   -0.062630      0.043919    -0.015073
   -0.063150      0.039501    -0.014813
   -0.059512      0.043140    -0.015852
   -0.057433      0.040541    -0.014813
   -0.061331      0.031965    -0.009356
   -0.056913      0.036123    -0.007277
   -0.056653      0.036123    -0.010135
   -0.059512      0.035863    -0.011435
   -0.057433      0.034564    -0.011694
   -0.054314      0.028846    -0.014293
   -0.050936      0.028327    -0.010915
   -0.046258      0.028846    -0.008316
   -0.046518      0.020790    -0.006237
   -0.047817      0.016112    -0.002079
   -0.043919      0.027807    -0.005198
   -0.047038      0.025208    -0.006237
   -0.050156      0.016372    -0.007796
   -0.042880      0.021310    -0.008836
   -0.037162      0.018971    -0.008316
   -0.038982      0.014813    -0.007277
   -0.035083      0.013514    -0.004158
   -0.030665      0.011435    -0.004158
   -0.035343      0.011954    -0.001559
   -0.035343      0.011435    -0.000260
   -0.030925      0.008316    -0.001559
   -0.030925      0.003378    -0.001299
   -0.029106      0.005198    -0.003638
   -0.025728      0.005457    -0.004938
   -0.027027     -0.002859    -0.003119
   -0.022090     -0.001040     0.000260
   -0.018451      0.001819    -0.000260
   -0.022090     -0.003119    -0.001040
   -0.017152     -0.005198     0.002599
   -0.014553     -0.008836     0.003119
   -0.018451     -0.009615     0.001819
   -0.017672     -0.007536     0.002079
   -0.014033     -0.014553     0.002339
   -0.014293     -0.019491     0.002599
   -0.009615     -0.015073     0.002079
   -0.002859     -0.015333     0.001559
   -0.005717     -0.020530     0.005198
   -0.002339     -0.019231     0.006497
   -0.002859     -0.023389     0.007536
   -0.004678     -0.029886     0.008576
    0.001299     -0.023909     0.004938
    0.002079     -0.025728     0.003638
    0.005198     -0.033784     0.003898
    0.008576     -0.032745     0.005457
    0.009875     -0.034304     0.007536
    0.008056     -0.036903     0.010135
    0.005198     -0.033004     0.010655
    0.012214     -0.033784     0.008316
    0.011435     -0.042100     0.008056
    0.014293     -0.043140     0.006757
    0.023909     -0.044179     0.006757
    0.020011     -0.051716     0.009615
    0.022869     -0.054314     0.013773
    0.024428     -0.051196     0.014553
    0.022609     -0.050156     0.011694
    0.023909     -0.050156     0.011435
    0.024169     -0.056913     0.014293
    0.029626     -0.066269     0.016112
    0.028846     -0.060551     0.011954
    0.033784     -0.063150     0.012474
    0.034304     -0.070687     0.015593
    0.032225     -0.066788     0.014553
    0.038722     -0.063670     0.016632
    0.033004     -0.064969     0.016892
    0.037162     -0.071986     0.016632
    0.039761     -0.075104     0.016112
    0.037162     -0.077963     0.013254
    0.046778     -0.076664     0.013773
    0.047298     -0.080562     0.016632
    0.049896     -0.087059     0.020011
    0.049117     -0.077703     0.021570
    0.047298     -0.080822     0.019231
    0.048597     -0.088878     0.018711
    0.047038     -0.087579     0.017932
    0.054314     -0.087059     0.015073
    0.054314     -0.090437     0.015593
    0.057693     -0.096674     0.018191
    0.061851     -0.098493     0.019231
    0.053275     -0.095375     0.021570
    0.058212     -0.087319     0.022609
    0.063410     -0.094335     0.020530
    0.057693     -0.100572     0.018451
    0.062630     -0.096674     0.018971
    0.069127     -0.103691     0.018191
    0.065489     -0.105250     0.018711
    0.069647     -0.103171     0.020011
    0.075884     -0.102132     0.018451
    0.068348     -0.108109     0.021310
    0.067828     -0.109668     0.022609
    0.075104     -0.104471     0.021050
    0.073285     -0.113826     0.021570
    0.071986     -0.112527     0.020530
    0.076924     -0.112787     0.019231
    0.075884     -0.119284     0.018451
    0.076404     -0.114086     0.018451
    0.080822     -0.118764     0.020530
    0.078743     -0.121103     0.022869
    0.079782     -0.116165     0.024428
    0.083161     -0.120063     0.023909
    0.080302     -0.124221     0.022869
    0.081082     -0.123701     0.020011
    0.084720     -0.124481     0.018191
    0.083680     -0.128899     0.019751
    0.086019     -0.126560     0.017932
    0.088618     -0.126560     0.018711
    0.088618     -0.131238     0.023129
    0.088618     -0.126820     0.024169
    0.088618     -0.128379     0.023909
    0.090697     -0.130458     0.022090
    0.090177     -0.131238     0.022609
    0.092516     -0.137735     0.021830
    0.092776     -0.134876     0.018711
    0.090957     -0.133057     0.020790
    0.095895     -0.135656     0.020011
    0.094855     -0.136695     0.020530
    0.093816     -0.133577     0.020790
    0.094335     -0.134097     0.019231
    0.094335     -0.142153     0.023129
    0.096154     -0.136955     0.022609
    0.097714     -0.137735     0.019491
    0.097714     -0.142932     0.019751
    0.093816     -0.139554     0.018971
    0.100053     -0.142153     0.019491
    0.100832     -0.138255     0.021310
    0.095375     -0.137995     0.021310
    0.099273     -0.139034     0.019231
    0.095635     -0.138514     0.019491
    0.094595     -0.141373     0.019231
    0.097714     -0.141633     0.019231
    0.097714     -0.144492     0.019751
    0.099533     -0.138514     0.016892
    0.097974     -0.141633     0.019491
    0.099013     -0.143712     0.020530
    0.099273     -0.135396     0.018191
    0.095635     -0.143712     0.021050
    0.096674     -0.140334     0.019491
    0.096674     -0.135396     0.018971
    0.097974     -0.140074     0.017672
    0.099793     -0.139814     0.015852
    0.099273     -0.140593     0.019491
    0.101612     -0.135656     0.016372
    0.098493     -0.138255     0.016892
    0.096934     -0.137995     0.019231
    0.099013     -0.133317     0.017412
    0.097194     -0.136435     0.017932
    0.096934     -0.131498     0.015593
    0.096674     -0.135136     0.016112
    0.096674     -0.137475     0.015852
    0.096674     -0.128899     0.013514
    0.097974     -0.133317     0.014293
    0.096674     -0.131238     0.014293
    0.095115     -0.126300     0.015593
    0.096674     -0.128119     0.015852
    0.094335     -0.126300     0.015593
    0.093296     -0.124221     0.014813
    0.093296     -0.124481     0.010915
    0.093296     -0.128119     0.012994
    0.094595     -0.121103     0.014293
    0.094335     -0.118244     0.011954
    0.091737     -0.120843     0.013773
    0.090697     -0.111487     0.012474
    0.091217     -0.117724     0.011175
    0.087059     -0.118764     0.012474
    0.086279     -0.110188     0.011954
    0.088358     -0.115126     0.012214
    0.086019     -0.110967     0.011175
    0.084980     -0.107069     0.010135
    0.086539     -0.109668     0.010395
    0.083161     -0.104471     0.010395
    0.081342     -0.101612     0.010135
    0.083680     -0.103951     0.011694
    0.079262     -0.100832     0.013514
    0.079262     -0.094075     0.009356
    0.080302     -0.095895     0.007796
    0.075884     -0.095375     0.007017
    0.077963     -0.089138     0.006237
    0.077963     -0.092516     0.007796
    0.074585     -0.087838     0.007017
    0.074065     -0.080302     0.007277
    0.075104     -0.085500     0.006757
    0.070687     -0.081601     0.005977
    0.068608     -0.079003     0.007277
    0.071206     -0.080562     0.008316
    0.065489     -0.073545     0.006757
    0.068867     -0.070687     0.003898
    0.071206     -0.071986     0.004418
    0.063410     -0.070687     0.004938
    0.067828     -0.063670     0.004678
    0.064190     -0.062890     0.005457
    0.058472     -0.062630     0.004678
    0.062890     -0.055874     0.004418
    0.059772     -0.057953     0.003638
    0.057953     -0.056913     0.002599
    0.057693     -0.050936     0.003378
    0.057953     -0.050936     0.005198
    0.056913     -0.047817     0.006497
    0.053015     -0.043140     0.004158
    0.052495     -0.041840     0.003378
    0.051196     -0.037422     0.002339
    0.051456     -0.033264     0.001819
    0.049896     -0.037942     0.004158
    0.046258     -0.034304     0.002599
    0.046778     -0.028327     0.002339
    0.045998     -0.029886     0.001559
    0.042620     -0.024688     0.001819
    0.042880     -0.020270     0.002339
    0.044179     -0.018971     0.000260
    0.038202     -0.014293     0.001819
    0.039761     -0.012474    -0.000260
    0.041840     -0.009875    -0.001299
    0.036383     -0.007796     0.000000
    0.038202     -0.008056    -0.001299
    0.034564     -0.005457     0.000780
    0.031705     -0.001040     0.000520
    0.035083      0.002339    -0.001819
    0.033004      0.004158    -0.002079
    0.033004      0.007017    -0.000260
    0.031185      0.010915    -0.001559
    0.027807      0.012214    -0.001819
    0.028327      0.015593     0.001559
    0.028846      0.018971    -0.002079
    0.025728      0.017152    -0.001299
    0.023909      0.020270     0.001299
    0.024688      0.026248    -0.002339
    0.022090      0.027027     0.000520
    0.022349      0.030925     0.000780
    0.022349      0.032745    -0.001040
    0.020270      0.034304     0.000780
    0.018191      0.040541    -0.002079
    0.020011      0.039241    -0.001299
    0.018711      0.039761     0.001559
    0.011954      0.046518    -0.002079
    0.015073      0.047557    -0.001040
    0.011954      0.049377     0.001299
    0.009615      0.051196    -0.002079
    0.017672      0.053275    -0.000780
    0.011435      0.058992    -0.002079
    0.008836      0.060291    -0.002859
    0.011435      0.059512     0.001299
    0.008056      0.065749    -0.000780
    0.009875      0.069127    -0.002339
    0.007536      0.066529    -0.000780
    0.004678      0.072246    -0.001819
    0.006497      0.074325    -0.001819
    0.004158      0.073025    -0.003119
    0.004418      0.075884    -0.003119
    0.005457      0.074065     0.000000
    0.004158      0.079782    -0.002079
    0.001559      0.085500    -0.003638
    0.003119      0.084200    -0.002079
    0.004678      0.088878    -0.003638
    0.000520      0.090437    -0.002079
    0.001040      0.088878     0.000780
    0.001819      0.095375    -0.002859
    0.000520      0.098234    -0.003638
   -0.000780      0.098493    -0.003119
   -0.002339      0.099533    -0.003378
   -0.001040      0.098234    -0.001299
   -0.002079      0.103951    -0.001299
   -0.003119      0.104730    -0.001299
   -0.004678      0.105250    -0.002339
   -0.004158      0.107849    -0.001040
   -0.002859      0.105510     0.001559
   -0.005717      0.102911     0.001040
   -0.006757      0.103951     0.000260
   -0.004418      0.113306    -0.001040
   -0.003638      0.110188     0.001040
   -0.006237      0.108888     0.003119
   -0.006237      0.116165     0.000780
   -0.006757      0.113566     0.000260
   -0.009356      0.115385     0.001299
   -0.006237      0.119284     0.000780
   -0.006757      0.123701    -0.000260
   -0.009096      0.125001     0.000000
   -0.008576      0.120583     0.000000
   -0.008056      0.121882     0.002079
   -0.007017      0.126300     0.001040
   -0.009615      0.128899    -0.001559
   -0.010135      0.128379     0.000260
   -0.011175      0.128639    -0.000520
   -0.009356      0.131238     0.000260
   -0.008576      0.130198     0.002339
